"000000000",2
"000110011",1
"000110101",1
"000111110",1
"001001011",1
"001001101",1
"001011110",1
"001100110",1
"001111001",1
"010000111",1
"010011010",1
"010011100",1
"010101011",1
"010101101",1
"011010011",1
"011010101",1
"011100110",1
"011101000",1
"011110000",1
